Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Self_Employed_No,Self_Employed_Yes,Education_Graduate,Education_Not Graduate,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,Credit_History,ApplicantIncome,LoanAmount,Loan_Amount_Term,CoapplicantIncome,Loan_Status
1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.49564664768414457,-1.6292513957084764,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,-0.3665523443763231,-0.4986048523170993,0.2791789776634758,0.15142823727441557,N
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,-0.32543220461710587,0.47732163776808934,0.2791789776634758,0.04403613262350912,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,-0.04709309126686639,0.22738924396578494,0.2791789776634758,-0.058225775945347655,N
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1.8450886386891463,1.5365589257873795,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0.11820659406002686,0.48922318033010387,2.1423951981566747,0.0012844986064285268,N
0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0.16424149155938958,0.04886610553556751,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,-0.36769912118235704,-0.4509986820690413,-4.006218329470881,-0.39681871736062596,Y
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,-0.37949453975870623,-0.11775549033263544,0.2791789776634758,0.2013621458063657,N
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.3562313531220176,-0.4271955969450123,0.2791789776634758,0.38228706096665077,Y
0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,-0.5932865014550349,-0.4629002246310558,0.2791789776634758,0.20888643339337187,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.3639311402482455,0.17978307371772695,0.2791789776634758,0.4431653878069735,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0.18619407613203942,0.7034509464463647,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,-0.584439937522773,-0.6652264481853023,0.2791789776634758,11.018209578272028,N
1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.3665523443763231,-1.307909746534085,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-0.5772316261705597,-1.0103711824837227,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,-0.4286421171601611,0.0012599352875095225,0.2791789776634758,0.10115231567032879,N
0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,-0.1835595311849061,0.3107000418998864,-4.006218329470881,0.471552472794315,N
0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,-0.5089164935825374,-0.4986048523170993,0.2791789776634758,-0.03394284782364588,Y
1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,-0.5305414276391776,-0.9032572994255922,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,-0.10705313569664134,-0.6176202779372443,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,-0.4386354578984569,-0.4748017671930703,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,-0.3937473372051281,-1.0698788952937952,-2.5156453530763225,0.6138299108031592,Y
0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0.09772843680942066,0.7034509464463647,-1.5840372428297231,-0.5544867436156191,N
0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0.6476898279317007,1.738885149341626,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.2530214405789623,-0.04634623496054846,-2.5156453530763225,0.5741563944353084,Y
0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1.7556400478184984,1.358035787357162,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,-0.2572808972870884,-0.4271955969450123,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0.16047351062527804,0.48922318033010387,0.2791789776634758,-0.21247367147897442,N
0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,-0.39587706555919117,-0.6890295333093313,0.2791789776634758,-0.5544867436156191,N
0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0.7469679342826396,0.40591238239600236,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0.061686880048353744,0.5487308931401763,0.2791789776634758,-0.5544867436156191,Y
1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,-0.8170718038896595,2.429174617938467,-2.5156453530763225,13.696171933101956,N
0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,-0.4111128145536422,0.10837381834563999,0.2791789776634758,0.4004137537898929,Y
0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0.04907233518198032,-0.2129678308287514,0.2791789776634758,-0.5544867436156191,Y
0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.2830014627938498,0.3107000418998864,0.2791789776634758,0.9165114796440899,Y
1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1.0806799848385182,4.1667998319925825,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,-0.4920424920080379,-0.39149096925896887,-2.5156453530763225,0.7451629305036308,N
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,-0.3282172340031883,0.3226015844619009,0.2791789776634758,0.30054593672599267,Y
0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,-0.23205180755434157,0.13217690346966898,0.2791789776634758,-0.07190629883081344,Y
0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,-0.355739877348003,-0.4509986820690413,0.2791789776634758,0.11243874705083806,Y
1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,-0.4101298630056131,-0.8913557568635777,0.2791789776634758,-0.5544867436156191,Y
0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,-0.21255660185176448,-1.260303576286027,-2.5156453530763225,-0.5544867436156191,Y
0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0.437174371395469,1.2747249894230606,0.2791789776634758,-0.4724036063028244,Y
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0.35706382023109756,0.48922318033010387,0.2791789776634758,-0.5544867436156191,Y
1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,-0.13441195378345122,-0.15346011801867893,0.2791789776634758,-0.5544867436156191,N
